year,month,day,hour,发电量,光照强度,温度,湿度
2019,7,18,13,411.7213,583.41,29.45,87.54
2019,7,18,14,540.2991,418.55,28.98,87.93
2019,7,18,15,525.34,307.99,29.3,86.34
2019,7,18,16,399.7371,465.54,29.79,84.31
2019,7,18,17,224.3475,205.94,29.71,84.3
2019,7,18,18,84.112,127.19,29.67,83.97
2019,7,18,19,3.5649,9.09,29.14,85.83
2019,7,18,20,0.0,0.0,28.44,89.21
2019,7,18,21,0.0,0.0,27.9,91.49
2019,7,18,22,0.0,0.0,27.6,92.67
2019,7,18,23,0.0,0.0,27.1,95.75
2019,7,19,0,0.0,0.0,26.9,96.5
2019,7,19,1,0.0,0.0,26.8,96.95
2019,7,19,2,0.0,0.0,26.48,96.36
2019,7,19,3,0.0,0.0,26.2,96.1
2019,7,19,4,0.0,0.0,26.3,95.87
2019,7,19,5,0.0,0.0,26.1,96.34
2019,7,19,6,33.2283,28.99,26.37,96.29
2019,7,19,7,128.7689,113.2,26.8,93.64
2019,7,19,8,312.4386,200.24,27.1,91.96
2019,7,19,9,393.1133,574.84,27.95,87.55
2019,7,19,10,343.6185,245.09,27.7,86.65
2019,7,19,11,537.4366,524.76,28.08,87.31
2019,7,19,12,413.073,447.13,28.86,82.24
2019,7,19,13,381.9501,411.67,29.2,80.85
2019,7,19,14,425.6704,537.49,29.38,80.39
2019,7,19,15,617.2324,479.97,30.0,79.06
2019,7,19,16,407.6072,553.49,30.97,74.19
2019,7,19,17,262.8381,515.31,29.68,83.12
2019,7,19,18,67.3897,62.22,29.1,84.19
2019,7,19,19,0.7692,1.66,27.94,88.94
2019,7,19,20,0.0,0.0,27.6,89.28
2019,7,19,21,0.0,0.0,27.4,87.99
2019,7,19,22,0.0,0.0,26.76,89.32
2019,7,19,23,0.0,0.0,26.21,89.57
2019,7,20,0,0.0,0.0,25.89,91.84
2019,7,20,1,0.0,0.0,26.12,90.43
2019,7,20,2,0.0,0.0,25.9,92.38
2019,7,20,3,0.0,0.0,25.74,92.78
2019,7,20,4,0.0,0.0,25.6,92.47
2019,7,20,5,0.0,0.0,25.4,93.09
2019,7,20,6,44.1857,82.9,25.52,93.18
2019,7,20,7,164.9303,109.16,26.11,91.84
2019,7,20,8,207.2925,120.55,26.53,89.8
2019,7,20,9,235.2166,183.67,26.99,87.38
2019,7,20,10,313.7767,197.91,27.38,85.53
2019,7,20,11,423.8651,392.6,28.37,79.83
2019,7,20,12,755.9999,672.61,28.61,79.97
2019,7,20,13,836.3055,1102.51,30.95,68.04
2019,7,20,14,800.853,962.23,31.76,64.12
2019,7,20,15,587.2827,704.18,31.86,63.06
2019,7,20,16,435.325,362.15,31.29,66.54
2019,7,20,17,149.148,121.06,30.36,69.29
2019,7,20,18,55.4315,61.83,29.8,74.03
2019,7,20,19,2.7656,8.71,29.8,76.46
2019,7,20,20,0.0,0.0,29.03,80.7
2019,7,20,21,0.0,0.0,27.66,84.49
2019,7,20,22,0.0,0.0,27.18,89.22
2019,7,20,23,0.0,0.0,27.5,89.48
2019,7,21,0,0.0,0.0,27.25,89.76
2019,7,21,1,0.0,0.0,26.87,90.73
2019,7,21,2,0.0,0.0,26.76,91.73
2019,7,21,3,0.0,0.0,26.64,92.48
2019,7,21,4,0.0,0.0,26.1,95.06
2019,7,21,5,0.0,0.0,25.91,96.07
2019,7,21,6,56.1764,69.11,26.56,94.67
2019,7,21,7,241.7415,260.18,28.33,88.19
2019,7,21,8,487.8913,501.47,30.11,80.21
2019,7,21,9,729.0535,684.75,31.79,68.64
2019,7,21,10,863.0254,887.66,32.76,58.61
2019,7,21,11,926.5173,900.28,33.22,58.5
2019,7,21,12,989.812,1073.13,34.32,56.5
2019,7,21,13,911.2836,501.13,33.72,60.78
2019,7,21,14,783.5457,962.51,34.55,56.05
2019,7,21,15,666.336,755.38,34.33,55.17
2019,7,21,16,478.0001,554.09,34.0,55.13
2019,7,21,17,243.3924,214.13,33.88,61.86
2019,7,21,18,88.2928,133.89,33.3,65.19
2019,7,21,19,3.333,8.7,32.15,71.04
2019,7,21,20,0.0,0.0,31.3,74.71
2019,7,21,21,0.0,0.0,30.71,77.42
2019,7,21,22,0.0,0.0,30.11,81.47
2019,7,21,23,0.0,0.0,29.82,82.6
2019,7,24,0,0.0,0.0,30.2,90.77
2019,7,24,1,0.0,0.0,29.9,91.48
2019,7,24,2,0.0,0.0,29.8,90.05
2019,7,24,3,0.0,0.0,29.5,90.43
2019,7,24,4,0.0,0.0,29.03,92.18
2019,7,24,5,0.0,0.0,29.0,91.6
2019,7,24,6,46.9381,40.79,29.3,90.35
2019,7,24,7,159.2873,132.4,29.7,89.82
2019,7,24,8,377.9861,284.81,30.35,87.79
2019,7,24,9,604.6969,724.21,32.04,81.59
2019,7,24,10,769.1461,646.19,33.01,75.62
2019,7,24,11,747.9628,420.81,34.23,69.77
2019,7,24,12,866.7634,329.03,34.44,70.08
2019,7,24,13,897.6609,1045.11,35.93,63.37
2019,7,24,14,597.0606,928.56,36.54,58.21
2019,7,24,15,193.3149,23.27,33.67,70.03
2019,7,24,16,111.1614,100.0,29.65,84.98
2019,7,24,17,153.7279,149.01,30.37,87.63
2019,7,24,18,67.2253,90.7,31.1,86.63
2019,7,24,19,1.4611,1.62,30.75,87.97
2019,7,24,20,0.0,0.0,30.6,88.13
2019,7,24,21,0.0,0.0,30.8,87.64
2019,7,24,22,0.0,0.0,30.45,88.77
2019,7,24,23,0.0,0.0,30.14,88.62
2019,7,25,0,0.0,0.0,29.8,91.31
2019,7,25,1,0.0,0.0,29.36,92.29
2019,7,25,2,0.0,0.0,29.1,93.93
2019,7,25,3,0.0,0.0,28.89,93.68
2019,7,25,4,0.0,0.0,29.5,89.02
2019,7,25,5,0.0,0.0,29.43,87.94
2019,7,25,6,66.6903,82.37,29.37,89.26
2019,7,25,7,208.3608,175.46,29.83,88.26
2019,7,25,8,436.9263,474.52,31.44,82.26
2019,7,25,9,582.0802,441.45,32.5,78.39
2019,7,25,10,862.5659,845.39,33.53,74.4
2019,7,25,11,889.5079,562.97,34.55,68.32
2019,7,25,12,689.8984,480.63,35.42,63.0
2019,7,25,13,260.0927,224.66,31.79,69.21
2019,7,25,14,299.6054,258.4,31.21,76.08
2019,7,25,15,101.8367,103.01,31.59,78.21
2019,7,25,16,119.304,111.73,30.15,85.42
2019,7,25,17,123.1167,119.21,30.91,80.92
2019,7,25,18,56.909,65.53,30.32,83.07
2019,7,25,19,2.309,2.31,30.0,84.1
2019,7,25,20,0.0,0.0,29.89,86.14
2019,7,25,21,0.0,0.0,29.43,90.62
2019,7,25,22,0.0,0.0,29.3,91.72
2019,7,25,23,0.0,0.0,29.3,91.63
2019,7,26,0,0.0,0.0,29.41,91.14
2019,7,26,1,0.0,0.0,29.12,92.3
2019,7,26,2,0.0,0.0,29.1,92.42
2019,7,26,3,0.0,0.0,29.24,91.84
2019,7,26,4,0.0,0.0,29.33,91.12
2019,7,26,5,0.0,0.0,29.3,91.19
2019,7,26,6,29.361,30.23,29.4,91.67
2019,7,26,7,226.5063,243.15,30.58,86.96
2019,7,26,8,474.2644,454.35,31.64,82.74
2019,7,26,9,639.4275,607.21,33.26,75.36
2019,7,26,10,841.7004,833.19,34.33,70.74
2019,7,26,11,860.1475,887.79,35.53,62.45
2019,7,26,12,918.9311,1065.55,36.33,57.84
2019,7,26,13,797.1008,1124.08,36.38,56.43
2019,7,26,14,391.3003,852.59,33.53,72.62
2019,7,26,15,31.7011,23.8,28.93,87.63
2019,7,26,16,58.9957,32.72,29.05,86.49
2019,7,26,17,148.676,162.13,30.07,84.89
2019,7,26,18,54.5441,73.11,30.6,85.73
2019,7,26,19,1.6636,0.3,30.29,89.24
2019,7,26,20,0.0,0.0,29.9,90.42
2019,7,26,21,0.0,0.0,29.49,92.16
2019,7,26,22,0.0,0.0,29.31,93.14
2019,7,26,23,0.0,0.0,29.2,91.52
2019,7,27,0,0.0,0.0,29.49,88.88
2019,7,27,1,0.0,0.0,29.03,90.8
2019,7,27,2,0.0,0.0,28.9,91.0
2019,7,27,3,0.0,0.0,28.72,92.09
2019,7,27,4,0.0,0.0,29.04,90.89
2019,7,27,5,0.0,0.0,28.9,91.5
2019,7,27,6,42.9112,29.51,29.29,90.71
2019,7,27,7,91.2177,95.08,30.2,88.14
2019,7,27,8,116.755,68.35,29.8,90.07
2019,7,27,9,120.2647,102.61,28.45,94.65
2019,7,27,10,352.4182,278.26,28.92,91.36
2019,7,27,11,407.2467,362.66,30.61,88.76
2019,7,27,12,503.4,410.47,31.94,84.47
2019,7,27,13,599.5557,767.75,33.83,76.78
2019,7,27,14,547.3322,479.48,34.58,73.82
2019,7,27,15,523.3044,455.73,34.71,73.59
2019,7,27,16,324.0387,560.5,35.76,68.1
2019,7,27,17,132.1335,135.93,34.26,77.08
2019,7,27,18,67.2253,60.31,33.03,72.02
2019,7,27,19,4.4968,17.11,31.3,79.93
2019,7,27,20,0.0,0.0,30.39,83.21
2019,7,27,21,0.0,0.0,30.45,82.8
2019,7,27,22,0.0,0.0,30.3,86.29
2019,7,27,23,0.0,0.0,30.5,87.54
2019,7,28,0,0.0,0.0,30.56,87.83
2019,7,28,1,0.0,0.0,29.58,93.09
2019,7,28,2,0.0,0.0,29.5,93.12
2019,7,28,3,0.0,0.0,29.41,93.5
2019,7,28,4,0.0,0.0,29.4,93.89
2019,7,28,5,0.0,0.0,29.0,94.9
2019,7,28,6,29.7642,31.0,29.33,92.93
2019,7,28,7,270.839,273.31,28.73,87.28
2019,7,28,8,466.5149,455.35,32.28,80.38
2019,7,28,9,670.8875,657.14,33.07,78.65
2019,7,28,10,824.0525,793.4,34.34,75.13
2019,7,28,11,916.0845,894.21,35.81,67.85
2019,7,28,12,909.534,1058.54,36.87,60.72
2019,7,28,13,800.9824,1033.67,36.5,62.87
2019,7,28,14,586.6814,925.86,37.68,51.52
2019,7,28,15,333.8893,216.02,35.97,63.86
2019,7,28,16,204.8473,191.39,32.57,77.42
2019,7,28,17,56.3664,58.13,29.34,78.06
2019,7,28,18,21.9059,30.53,29.76,78.02
2019,7,28,19,0.9724,1.03,30.05,81.63
2019,7,28,20,0.0,0.0,30.0,80.33
2019,7,28,21,0.0,0.0,29.91,82.44
2019,7,28,22,0.0,0.0,29.74,87.24
2019,7,28,23,0.0,0.0,29.7,88.44
2019,7,29,0,0.0,0.0,30.1,86.87
2019,7,29,1,0.0,0.0,29.9,88.26
2019,7,29,2,0.0,0.0,30.2,87.5
2019,7,29,3,0.0,0.0,30.01,88.41
2019,7,29,4,0.0,0.0,29.9,88.98
2019,7,29,5,0.0,0.0,29.7,89.76
2019,7,29,6,53.5425,58.44,29.68,90.84
2019,7,29,7,234.4641,242.39,31.5,84.45
2019,7,29,8,500.0504,479.9,32.8,80.26
2019,7,29,9,694.2439,680.01,34.21,74.11
2019,7,29,10,834.4452,867.97,35.78,67.9
2019,7,29,11,1000.8891,942.63,36.31,56.88
2019,7,29,12,1015.8548,997.85,37.06,54.23
2019,7,29,13,763.8954,569.38,36.69,57.22
2019,7,29,14,542.9667,530.75,37.01,55.09
2019,7,29,15,187.3598,65.21,28.35,71.99
2019,7,29,16,157.8365,91.51,31.67,73.67
2019,7,29,17,154.9415,243.66,32.37,83.79
2019,7,29,18,92.8702,86.95,33.8,72.48
2019,7,29,19,10.03,11.92,33.13,69.6
2019,7,29,20,0.0,0.0,32.1,70.05
2019,7,29,21,0.0,0.0,32.37,69.55
2019,7,29,22,0.0,0.0,31.48,78.08
2019,7,29,23,0.0,0.0,31.35,78.98
2019,7,30,0,0.0,0.0,30.9,79.95
2019,7,30,1,0.0,0.0,30.59,82.82
2019,7,30,2,0.0,0.0,30.2,83.49
2019,7,30,3,0.0,0.0,29.6,83.44
2019,7,30,4,0.0,0.0,29.6,81.11
2019,7,30,5,0.0,0.0,29.88,78.3
2019,7,30,6,45.8432,62.87,30.1,77.69
2019,7,30,7,237.214,255.21,31.13,76.44
2019,7,30,8,468.3056,461.19,32.31,71.55
2019,7,30,9,715.1174,662.74,33.11,68.5
2019,7,30,10,820.5714,873.73,33.64,66.09
2019,7,30,11,761.0506,415.0,34.22,65.33
2019,7,30,12,902.5565,1125.05,35.24,62.29
2019,7,30,13,762.9429,915.7,36.58,56.28
2019,7,30,14,633.956,768.03,35.9,62.32
2019,7,30,15,467.3778,248.17,36.0,61.66
2019,7,30,16,366.4499,422.49,36.01,54.44
2019,7,30,17,247.737,253.88,35.13,60.54
2019,7,30,18,63.3703,112.31,35.08,62.03
2019,7,30,19,1.4682,0.0,33.36,70.48
2019,7,30,20,0.0,0.0,32.29,80.27
2019,7,30,21,0.0,0.0,32.51,77.74
2019,7,30,22,0.0,0.0,31.77,82.27
2019,7,30,23,0.0,0.0,29.91,80.05
2019,7,31,0,0.0,0.0,27.49,88.99
2019,7,31,1,0.0,0.0,27.5,86.08
2019,7,31,2,0.0,0.0,27.0,90.99
2019,7,31,3,0.0,0.0,27.4,90.5
2019,7,31,4,0.0,0.0,27.54,92.14
2019,7,31,5,0.0,0.0,27.9,91.81
2019,7,31,6,39.9726,34.58,27.9,92.03
2019,7,31,7,163.5925,156.84,28.74,92.49
2019,7,31,8,452.3459,334.09,30.74,84.68
2019,7,31,9,708.3905,701.74,33.67,71.77
2019,7,31,10,895.4686,858.3,33.84,72.38
2019,7,31,11,956.3215,962.11,35.22,64.43
2019,7,31,12,920.4282,860.93,36.07,61.89
2019,7,31,13,920.4282,1075.53,37.28,55.42
2019,7,31,14,745.4832,658.79,36.87,59.33
2019,7,31,15,374.7153,728.43,38.63,49.97
2019,7,31,16,58.8144,31.37,30.43,76.62
2019,7,31,17,28.6707,23.97,27.17,82.55
2019,7,31,18,13.6311,14.59,28.43,72.25
2019,7,31,19,1.0327,0.0,28.43,73.0
2019,7,31,20,0.0,0.0,28.39,78.44
2019,7,31,21,0.0,0.0,28.12,84.47
2019,7,31,22,0.0,0.0,29.0,80.23
2019,7,31,23,0.0,0.0,28.62,83.25
2019,8,1,0,0.0,0.0,28.81,84.26
2019,8,1,1,0.0,0.0,29.1,83.34
2019,8,1,2,0.0,0.0,29.1,83.59
2019,8,1,3,0.0,0.0,28.86,87.1
2019,8,1,4,0.0,0.0,28.63,89.04
2019,8,1,5,0.0,0.0,28.3,91.25
2019,8,1,6,51.3304,52.49,28.59,90.38
2019,8,1,7,202.8229,178.02,29.54,87.39
2019,8,1,8,462.75,380.32,30.63,84.17
2019,8,1,9,722.6476,729.8,32.09,79.25
2019,8,1,10,843.2911,892.95,33.32,76.29
2019,8,1,11,972.3942,978.21,34.15,73.36
2019,8,1,12,965.8696,1041.23,34.17,71.27
2019,8,1,13,856.6677,1150.05,35.37,65.58
2019,8,1,14,754.2045,786.67,35.82,57.24
2019,8,1,15,552.9678,325.53,35.7,59.72
2019,8,1,16,192.6374,65.94,34.6,63.27
2019,8,1,17,225.806,361.15,35.16,59.83
2019,8,1,18,33.7295,40.52,33.46,65.92
2019,8,1,19,0.6424,0.0,32.51,68.76
2019,8,1,20,0.0,0.0,31.1,81.43
2019,8,1,21,0.0,0.0,30.02,85.87
2019,8,1,22,0.0,0.0,29.11,88.95
2019,8,1,23,0.0,0.0,29.1,89.3
2019,8,2,0,0.0,0.0,29.55,89.76
2019,8,2,1,0.0,0.0,30.0,83.44
2019,8,2,2,0.0,0.0,29.81,84.21
2019,8,2,3,0.0,0.0,27.38,90.61
2019,8,2,4,0.0,0.0,27.1,93.24
2019,8,2,5,0.0,0.0,27.67,95.01
2019,8,2,6,27.8434,29.07,28.46,93.36
2019,8,2,7,131.8032,78.81,28.73,90.89
2019,8,2,8,503.3198,494.1,30.46,82.53
2019,8,2,9,730.5138,686.41,32.19,73.5
2019,8,2,10,881.5069,859.18,33.66,67.32
2019,8,2,11,936.3251,977.97,34.58,64.54
2019,8,2,12,960.246,809.01,34.2,66.4
2019,8,2,13,691.2563,869.64,34.75,64.96
2019,8,2,14,810.7321,938.66,35.7,58.3
2019,8,2,15,99.749,96.42,34.4,55.9
2019,8,2,16,12.5193,10.99,31.97,65.92
2019,8,2,17,5.1541,3.45,27.7,77.91
2019,8,2,18,3.7605,0.0,25.99,85.68
2019,8,2,19,0.0161,0.0,25.91,84.41
2019,8,2,20,0.0,0.0,26.02,82.62
2019,8,2,21,0.0,0.0,26.5,79.64
2019,8,2,22,0.0,0.0,26.89,77.9
2019,8,2,23,0.0,0.0,26.9,81.35
2019,8,3,0,0.0,0.0,26.11,87.71
2019,8,3,1,0.0,0.0,26.1,89.35
2019,8,3,2,0.0,0.0,26.7,92.27
2019,8,3,3,0.0,0.0,26.6,93.66
2019,8,3,4,0.0,0.0,26.5,93.91
2019,8,3,5,0.0,0.0,26.35,93.63
2019,8,3,6,44.054,55.23,26.66,91.29
2019,8,3,7,236.5965,256.09,27.84,88.05
2019,8,3,8,520.8871,507.05,28.86,82.24
2019,8,3,9,773.4341,640.15,30.0,75.06
2019,8,3,10,947.448,896.64,31.45,68.79
